OBJECTID_1,Join_Count,TARGET_FID,OBJECTID,高程,坡度,坡向,坡高,斜坡形,地形表,地形粗,地形位,地形汇,相对坡,平面曲,剖面曲,地形曲,水系距,流域面,流路长,地形湿,河谷深,流域坡,河流强,距河网,地层岩,斜坡结,NDVI,NDWI,降雨,地震,土地利,地形凸,class,Id,gridcode,Shape_Length,Shape_Area,Land_use
754,7,753,751,169.666666666999987,11.064673155099999,246.879164631000009,23.176527961900000,4.365079365080000,0.651144152596000,4.192230050530000,0.302874313697000,2.299753792940000,0.452354497321000,0.112688025792000,0.045416403237100,0.067271620390000,160.532179665999990,6052.555417020000277,312.602963220999982,11.757928046000000,22.989853533500000,0.209356849629000,-9231.159618559999217,166.697046672999988,1,4,0.389224776723000,0.359077043465000,1177.539672849999988,1.599272847180000,5,0.472435000000000,0.000000000000000,99043,4,1136.771802407436098,51451.872750743590586,4
755,6,754,752,156.000000000000000,10.545210698100000,273.637335517999986,18.389931173899999,4.205882352940000,0.664130635121000,3.879763427900000,0.406995238627000,3.919756535660000,0.255611386698000,0.099711162092900,0.024920950041100,0.074790213257100,86.280687163899998,3601.610373099999833,448.362659678999989,12.031323222599999,18.913327104899999,0.206419648055000,-2211.292311279999922,184.892588896000007,1,4,0.134922523052000,0.349899022810000,1177.635131839999985,1.590240716930000,1,0.445537000000000,0.000000000000000,98963,2,799.716667266385457,25478.428012453990959,2
756,32,755,753,197.821969696999986,16.201776144200000,117.346458510999994,23.350679305500002,3.897727272730000,0.597481120265000,6.123399037750000,-0.500716632169000,-2.128542150480000,0.497001314899000,-0.040088098568500,0.029171093670900,-0.069259193810500,269.272241350999991,19121.223867199998494,1408.031626469999992,11.841586761400000,43.172048213799997,0.245045615642000,9536.568632989999969,158.197887766999997,1,2,0.663602146418000,0.292446691571000,1177.574096679999911,1.572839021680000,5,0.458823000000000,0.000000000000000,98805,2,2743.610442438889095,217542.212241600529524,2
757,2,756,754,270.989361701999997,27.754580102100000,133.567464626000003,94.350334532700003,3.872340425530000,0.518994552341000,10.932044196600000,0.797297274575000,0.237633949661000,0.457945288481000,-0.074030500579100,-0.089488662759500,0.015458166044400,169.604415316999990,8267.814459619999980,403.913945948999981,11.446312541699999,61.485468078200000,0.353533345176000,9757.085161130000415,111.669549820000000,1,6,0.789305799610000,0.359656733798000,1177.946899410000015,1.666530847550000,5,0.463018000000000,0.000000000000000,99040,3,1097.671320000280048,74689.263999352930114,3
758,65,757,755,278.918518518999974,17.436008705799999,259.099841590999972,58.738705945900001,4.185185185190000,0.539262756098000,6.569673876190000,0.231281287758000,0.774712908682000,0.489864309611000,0.024119144712000,-0.007050041050680,0.031169184462900,546.670000437999988,14171.349111100000300,1228.017066500000055,12.478551111800000,51.759182079600002,0.272050112238000,783.349011935000021,86.741100169999996,1,2,0.709398725792000,0.311943265151000,1177.695556639999950,1.563564538960000,5,0.462408000000000,0.000000000000000,98360,4,3295.004705808652034,444986.541344278550241,4
759,21,758,756,225.148514850999987,16.844881293800000,281.635036053000022,60.403587128900000,4.306930693070000,0.573882618753000,6.337673799830000,0.288466680961000,1.853117631800000,0.535816792934000,0.036479447498000,-0.004283155847140,0.040762610143400,355.794143788999975,10268.572146000000430,475.270300326999973,12.411150613600000,53.590079512899997,0.320828543220000,-1369.067620419999912,123.316125850999995,1,4,0.588137867753000,0.309951439213000,1178.290039060000026,1.552953600880000,5,0.466284000000000,0.000000000000000,97287,2,2209.024697125043076,85707.543988518475089,2
760,7,759,757,356.805825243000015,15.031430478200001,106.462551839000000,69.914430803499997,3.669902912620000,0.564883165278000,5.845872697320000,0.835213878418000,0.095772988587900,0.429757744603000,0.008980723179300,-0.028639132681400,0.037619854278400,478.334587607000003,9751.569379790000312,319.118723896999995,11.913586908199999,40.296076543100000,0.245468910747000,-1178.593023709999898,42.711161493100001,1,6,0.700940371117000,0.263728704895000,1178.404052730000103,1.662847518920000,5,0.465162000000000,0.000000000000000,98181,3,2008.331307747027950,87013.602728013342130,3
761,7,760,758,554.559999999999945,7.178772556780000,279.494368285999997,48.900895233200004,3.760000000000000,0.489968445301000,2.970565967560000,1.481081062560000,13.031618114700001,0.599195507765000,0.181844134405000,-0.016741686966300,0.247021400034000,1462.962275189999900,6250.527690429999893,164.672203978999988,11.918726387000000,13.422282877000001,0.103842072040000,-3371.563920290000169,-131.401711425999991,1,1,0.701288292805000,0.319159563010000,1178.400390629999947,1.799782514570000,5,0.441262000000000,0.000000000000000,98176,3,1109.811167504246896,18562.154000815062318,3
762,20,761,759,164.930693069000000,10.537860017600000,228.557799423999995,26.715906544500001,4.514851485150000,0.643814225008000,3.960303524340000,1.122290611560000,4.049282162570000,0.312017956915000,-0.002000272654380,-0.019983773064400,0.017983500762700,119.653319625999998,3885.511628100000053,537.075995416999945,11.864493403099999,19.006675710800000,0.179666398905000,-1823.835048559999905,186.869711697000014,1,4,0.291959168713000,0.296002984427000,1178.033813479999935,1.574577331540000,1,0.396883000000000,0.000000000000000,98007,2,1793.030752413802247,81003.961112312332261,2
763,9,762,760,503.382022472000017,14.317562730100001,228.909161888000000,31.255885713600001,4.101123595510000,0.524846695950000,5.609146712200000,0.363065156594000,-0.032675307118500,0.487796834764000,-0.019577579779500,-0.044747747070800,0.025170172114700,1562.854546360000086,12925.103633200000331,346.960367010000027,12.445400998800000,29.182672595700001,0.220664149590000,-17672.368716799999675,-88.240036525099995,1,4,0.751643250498000,0.347318740038000,1178.967529300000024,1.769740700720000,5,0.457006000000000,0.000000000000000,97279,3,1826.024379465686252,146330.446509798784973,3
764,11,763,761,339.090909091000015,17.168006323200000,170.384604357999990,56.109744918399997,4.200956937800000,0.550163769836000,6.684954500940000,0.957325751550000,3.219080389760000,0.433935817434000,0.046546862059600,-0.104090072789000,0.152954421118000,443.273448030999987,4951.933500590000222,393.219157505999988,11.869210663000000,32.431121392700000,0.255778357351000,4286.201959940000052,63.331061696299997,1,6,0.718036423460000,0.281720944212000,1178.406860349999988,1.668324470520000,5,0.432826000000000,0.000000000000000,98005,5,2396.303411744515870,174008.235115028161090,5
765,5,764,762,259.270833332999985,15.439067132800000,62.859267845700003,37.232264811800000,3.500000000000000,0.601209258040000,5.793455914900000,0.105574312581000,-1.010273189210000,0.443709751618000,-0.008745767319250,0.001344977276550,-0.010090740164700,644.117199830000004,8953.524274830000650,396.741581558999997,11.739189490699999,28.297432184200002,0.288856737005000,5772.106468400000267,74.473739624000004,1,2,0.757386635542000,0.298169698566000,1178.487670900000012,1.556114315990000,5,0.460141000000000,0.000000000000000,96379,4,1375.508274365576426,80351.317728692170931,4
766,20,765,763,403.326086956999973,13.510507330299999,241.310792149999997,33.915553742599997,4.271739130430000,0.575286887154000,5.170348114730000,0.347042698244000,1.566107155710000,0.363096248706000,0.010185442955600,-0.024912793560500,0.036853150802000,1610.127054179999959,11006.342414299999291,330.250702795999985,12.106063823800000,32.837159047999997,0.195811055790000,1588.849657689999958,14.394978841100000,1,4,0.765745840211000,0.356048994306000,1179.921508789999962,1.716429352760000,5,0.458408000000000,0.000000000000000,95042,3,2601.006234183278593,227707.868690131406765,3
767,25,766,765,184.264000000000010,13.301339321100000,268.092154940000000,34.307902965499999,3.984000000000000,0.623545741558000,4.974766669270000,0.166702694103000,0.473565165997000,0.437287595510000,0.041190590985100,0.017941516540900,0.023249073803400,214.206399306999998,9667.021187009999267,595.822811462000004,11.509929080999999,36.278966842700001,0.234384957731000,1945.394613339999978,169.730202636999991,1,4,0.406859739661000,0.306987710236000,1178.235473629999888,1.563691854480000,5,0.420568000000000,0.000000000000000,97643,2,2219.531482529973346,102561.612114227871643,2
768,32,767,766,426.570815450999987,11.720058234200000,165.839033760999996,26.136809580300000,3.214592274680000,0.605624077786000,4.506032953190000,-0.232687620694000,-0.170819985205000,0.431265853967000,-0.025918081684600,-0.003571200820060,-0.021307491277700,989.508146475999979,8102.084235850000368,294.354307174999974,12.634004609300000,23.372695868600001,0.205159538645000,-154545.383363000000827,-21.241905376100000,1,2,0.742410182697000,0.303477609874000,1178.686523439999974,1.714519619940000,5,0.431134000000000,0.000000000000000,97550,3,2135.098546788812200,190846.375455683795735,3
769,14,768,767,387.416666667000015,19.886141146200000,234.519130681999997,49.083685712899999,3.788461538460000,0.450820997166000,7.640654353000000,-0.584721719870000,-1.207255700990000,0.512032123641000,0.013549931765300,0.057793957861700,-0.044244027768200,1826.920564309999918,13992.925145100000009,492.556585287000019,12.383180424200001,54.038428251600003,0.323897895332000,19337.017786299998988,94.890488844700002,1,2,0.756399434060000,0.314169921540000,1177.618774410000015,1.573430180550000,5,0.433147000000000,0.000000000000000,97193,4,1680.592234306186583,131474.436141574842623,4
770,62,769,768,309.448160535000000,13.884588059800000,260.416453981000018,36.322876069899998,4.091973244150000,0.576891421524000,5.205373169690000,-0.005301790928660,-0.309405963746000,0.514428314907000,0.017904051087800,0.001907356007080,0.015996697978600,1234.729443319999973,14983.447288299999855,564.008476347000055,11.908708949599999,41.429525123399998,0.238822766352000,16681.314279599999281,80.438418691400003,1,5,0.751799319811000,0.310045382746000,1179.083496089999926,1.573219299320000,5,0.456305000000000,0.000000000000000,94498,3,4079.519047646737818,497114.479024951404426,3
771,11,770,769,296.574074074000009,20.538319417000000,145.270855280000006,82.739753829099996,3.932098765430000,0.495307082379000,8.355282512710000,0.356189539610000,0.607932796955000,0.347461690333000,0.034848714330700,-0.064563795915600,0.099412508170900,285.250138917000015,11511.418117600000187,604.134434051999961,12.618577053499999,71.149064720400006,0.270234654669000,-45045.507235600001877,85.272384455199997,1,6,0.711357373487000,0.293699152112000,1178.665649410000015,1.658936619760000,5,0.448320000000000,0.000000000000000,97364,4,2220.409196616929421,132588.952741835528286,4
772,23,771,770,337.755186722000019,17.260034120899999,247.826905151999995,66.878387541199999,4.452282157680000,0.572129787498000,6.614508737170000,0.491849678781000,1.053487192950000,0.565884790519000,0.047190823940000,0.000966010328297,0.046224809564700,1437.115178409999999,7651.456519160000425,886.061840674999985,11.955000930800001,39.653865545099997,0.274652793818000,-10231.000830400000268,91.281148950100004,1,2,0.741781481208000,0.287047805540000,1178.178466800000024,1.573039174080000,5,0.470594000000000,0.000000000000000,96701,3,2856.701014879895411,196291.348045043559978,3
773,11,772,771,404.500000000000000,15.567811990599999,146.930183814000003,68.652273746600002,3.875000000000000,0.587054117941000,6.026352364860000,0.366943852976000,2.016451758260000,0.519859698010000,-0.003322831534140,0.000170117987391,-0.003492954043810,682.228070939999952,5008.450248719999763,222.594307551000014,11.348239784100000,23.518768315100001,0.259839661169000,-31037.991559199999756,3.331554119400000,1,6,0.698888542652000,0.268848852813000,1178.706909179999911,1.660997390750000,5,0.481740000000000,0.000000000000000,97282,4,2021.491192914067142,84494.597342759763706,4
774,19,773,772,332.771144278999998,19.424973160499999,122.617122346000002,143.655202078000002,4.348258706470000,0.511590308663000,7.690968824860000,1.388463072060000,2.453123615360000,0.608101262147000,0.049135098071600,-0.055688142562200,0.104823239889000,330.307534189000023,8250.575746149999759,550.299305816000015,12.097437438700000,40.228093089200001,0.274052400513000,-21548.931387100001302,44.897954077300000,1,6,0.723157157742000,0.300325738357000,1178.737792970000100,1.650129199030000,5,0.487641000000000,0.000000000000000,97182,4,1919.249562152146837,165895.175972690864000,4
775,17,774,773,411.921428570999979,10.093082227000000,294.355797379000023,33.850358530500003,4.157142857140000,0.618454254099000,3.728116506760000,0.507528960319000,1.443092925630000,0.523306609976000,-0.010126962565900,-0.037804429256800,0.027677468476600,978.628084424999997,7319.283079310000176,369.629802227000027,11.638448401900000,18.861362797900000,0.145315702898000,-70124.524262499995530,-33.297032819499996,1,3,0.678600914512000,0.276793103269000,1179.348266599999988,1.660740852360000,5,0.468184000000000,0.000000000000000,96037,2,1706.199250204357895,115589.950086807541084,2
776,55,775,774,339.311550151999995,16.745141940800000,196.031984666000000,59.767909332599999,3.806990881460000,0.546000207585000,6.298697191530000,-0.024767928703000,-0.147601832616000,0.503147851659000,-0.015069378660200,-0.003659784910980,-0.011409591272000,1123.086683219999941,18558.849003700001049,912.704521445999944,12.446154661800000,59.164579294699998,0.278704862654000,30931.209336500000063,52.058032792399999,1,5,0.738013790974000,0.294260989407000,1178.133056639999950,1.567860960960000,5,0.456685000000000,0.000000000000000,97191,3,3636.365793078748538,545122.789167323033325,3
777,8,776,776,459.000000000000000,14.243249646500001,289.396397517000025,71.656278675999999,3.551724137930000,0.375938212049000,5.869594656190000,1.195187861490000,1.367560621990000,0.499441675553000,-0.118773648772000,0.031543629950500,-0.150317276603000,1929.409493000000111,6240.458024649999970,231.463881262000001,11.469120124300000,18.837984487899998,0.281632313954000,-3225.659513279999828,25.319927347099998,1,5,0.746143205961000,0.344430111349000,1177.971557620000112,1.573408126830000,5,0.331665000000000,0.000000000000000,96294,4,752.834275659119157,24672.544294968185568,4
778,18,777,777,331.652439023999989,20.650581352600000,140.350133454000002,82.925265678499997,3.932926829270000,0.569573744950000,8.301726564040001,0.383981534530000,-0.378579786842000,0.428443290630000,-0.026176967624000,-0.005503250578440,-0.020673717440300,317.953085223000016,10330.310500400000819,354.402159085999983,12.238731869800000,42.378337611500001,0.257484395057000,-52965.463428900002327,41.835896561799998,1,6,0.718996200056000,0.301623522423000,1178.876220699999976,1.642930865290000,5,0.506905000000000,0.000000000000000,96777,1,1971.030717873098638,137078.005672081839293,1
779,9,778,779,226.344827586000008,11.315629741200000,264.032832967999980,19.321705185100001,4.189655172410000,0.685847937033000,4.359525789470000,0.509785652289000,1.592935060630000,0.323287757888000,0.053008179983200,-0.036764637438600,0.089772818160500,870.225057706000030,6101.053606759999639,1207.507977720000099,11.251728329200001,27.538540831900001,0.197036494983000,12817.328542999999627,116.079080516000005,1,4,0.769745156721000,0.318012022310000,1178.368041989999938,1.566963672640000,5,0.378603000000000,0.000000000000000,96380,4,1073.433801739038472,44523.661529006989440,4
780,6,779,780,219.132352940999994,13.408008368599999,144.323975730000001,16.648938435000002,4.294117647060000,0.646131001851000,5.256710444300000,0.361685220810000,1.467006236440000,0.464489095560000,0.095900673296000,-0.046556874781000,0.142457551378000,737.409192254000004,24525.741678599999432,375.243472772000018,11.591386584700000,47.878323597100000,0.238311774043000,126791.018595000001369,104.115916533000004,1,2,0.751291684482000,0.296015831439000,1178.438598629999888,1.560565829280000,5,0.383374000000000,0.000000000000000,96460,3,1242.587187923062629,56981.747686847840669,3
781,14,780,781,289.736842104999994,27.647570570599999,109.852589026000004,144.905861503000011,5.000000000000000,0.449562391392000,11.394380783700001,3.338142653490000,2.481973880270000,0.523579656259000,0.122285394826000,-0.160862378881000,0.283147763377000,150.196645593999989,5037.826742760000343,358.162586986999997,11.414120219699999,45.632108111100003,0.356376221530000,25757.069662499998230,86.655855336599998,1,6,0.761025097635000,0.337679383048000,1179.049072269999897,1.617337346080000,5,0.513176000000000,0.000000000000000,96287,4,1467.956550080057468,112867.240068779196008,4
782,3,781,782,183.750000000000000,8.193498041480000,203.885588646000002,6.758498162030000,2.250000000000000,0.672515776008000,2.996496185660000,-3.403716193510000,-12.150907553700000,0.644030302763000,-0.162935707951000,0.154922705464000,-0.317858420778000,563.866963704000000,14206.383373299999221,242.004827976000001,13.009284466500000,36.136005997700003,0.167176087387000,-15802.943923999999242,132.778198242000002,1,4,0.769404735416000,0.317836353555000,1178.605957029999900,1.559341192250000,5,0.402208000000000,0.000000000000000,96045,3,466.826697610926317,12797.889085798058659,3
783,47,782,783,303.774603174999982,15.024228394200000,293.664770789999977,42.516139687399999,3.926984126980000,0.601672418439000,5.566178485700000,-0.041956242475500,0.061118356120700,0.475980839290000,0.000189084812467,0.022100413925500,-0.021911326287300,1250.662257330000102,16093.684843299999557,905.958648615000016,12.397468277800000,47.089188975399999,0.252988392647000,12313.767337699999189,95.195080953900003,1,5,0.736646137471000,0.297520796214000,1178.542724610000050,1.572837114330000,5,0.462270000000000,0.000000000000000,96046,5,3261.929732198942929,260737.767174413951579,5
784,27,783,784,429.323076922999974,12.402853890599999,128.629963172000004,23.177448983400001,4.115384615380000,0.611696184484000,4.700922085460000,0.142723493214000,0.640308401963000,0.470017706768000,-0.011768973962600,-0.025275045665600,0.013506073418700,1217.386367560000053,9104.490837679999458,310.187711091999972,12.257812670600000,20.492364235099998,0.194896040255000,-64301.468033199998899,-26.471461604200002,1,4,0.730162982100000,0.323239888794000,1179.275634769999897,1.715562343600000,5,0.466088000000000,0.000000000000000,96284,4,2417.199646178724834,213363.194565337442327,4
785,22,784,785,430.747395832999985,18.076340557999998,74.221657251300002,40.879624883300004,3.638020833330000,0.508543636727000,6.843985269310000,-0.290325970389000,-1.857810360070000,0.496207101016000,-0.059859289088000,0.034741426694900,-0.094600714704300,1902.270821800000022,14990.243617100000847,484.316548149000027,12.277611872200000,39.595830520000000,0.294121536640000,-39343.538713499998266,0.817303498586000,1,2,0.764097602012000,0.344064534625000,1179.856567379999888,1.763011574750000,5,0.402652000000000,0.000000000000000,95464,3,2645.035080392102373,324025.018780828686431,3
786,34,785,786,194.052391800000009,15.369649356500000,264.489969620000011,37.748359619299997,4.179954441910000,0.586506467813000,5.880011449640000,0.624145790828000,1.906275900880000,0.495536795832000,0.035171105285600,-0.008409871503390,0.040822687344600,249.799608975000012,7592.449125039999672,532.342013717999976,12.067820191699999,36.007995876999999,0.264610873073000,-1732.219195579999905,162.429441273999998,1,4,0.443942846826000,0.314953281637000,1179.325439449999976,1.551623463630000,3,0.446563000000000,0.000000000000000,95468,2,2926.734393718661522,361320.415474539448041,2
787,33,786,787,184.959064326999993,17.059874342200001,103.836852010000001,20.022099641299999,3.760233918130000,0.634917993643000,6.574591109630000,-0.613877050056000,-2.080581367430000,0.458395892765000,0.001816662997880,0.104494400135000,-0.102677739242000,269.639148105999993,8287.250556459999643,420.452446988000020,11.750357970900000,24.800678069100002,0.276077343794000,-898.907342610000001,156.837648268999999,1,2,0.618582431303000,0.284386081275000,1179.397583010000062,1.556009054180000,5,0.453041000000000,0.000000000000000,95130,2,2642.647042959442842,144018.527775484195445,2
788,18,787,788,364.519999999999982,15.593185459600001,88.050904705899995,23.999380608700001,3.407058823530000,0.565351637812000,5.984583887770000,-0.444275260537000,-2.212736722900000,0.494872513207000,-0.042030822297500,0.020365584986800,-0.062396408196800,1946.444552599999952,22351.539403999999195,611.754651898000020,12.806248075799999,37.439808069700000,0.279272543192000,-2294.691703680000046,97.007120145900004,1,2,0.765616399476000,0.352034679517000,1180.808837889999950,1.671163082120000,5,0.382104000000000,0.000000000000000,93549,4,3089.009381892574311,351291.827340630290564,4
789,3,788,789,711.240000000000009,15.070384210000000,256.011286417999997,21.373090998300000,3.920000000000000,0.459852780898000,5.999226560590000,-0.764552784016000,-0.566271917621000,0.476421936241000,-0.027722414719600,-0.050325677972300,0.022603260477400,4949.591726200000267,9609.868627930000002,311.560511576000010,12.665955670700001,34.555708026900000,0.246698439121000,25436.536489300000540,-70.576802978499998,2,2,0.761396345808000,0.351671612085000,1175.981201170000077,1.381627798080000,3,0.297708000000000,0.000000000000000,94274,5,1174.851105906436487,62071.789127474432462,5
790,23,789,790,405.994318181999972,16.310458008700000,236.489530414000001,37.296645373200001,3.779874213840000,0.487806183336000,6.465062179580000,0.187255794842000,0.700239446114000,0.436904583211000,0.023481899861200,-0.003694307284440,0.027176207164300,1687.816675479999958,12942.097106100000019,403.755039802999988,12.362071115000001,40.591662853999999,0.288429074264000,57255.732175400000415,76.310197003499994,1,2,0.719913662777000,0.310277269140000,1178.975585939999974,1.574224114420000,5,0.350908000000000,0.000000000000000,94265,4,4081.399619047466331,305163.403377031616401,4
791,19,790,791,500.343891402999986,25.494242581799998,305.930638982000005,95.991851280199995,3.660633484160000,0.401772841744000,10.321782937400000,0.879449470163000,0.339176425938000,0.448451332925000,-0.006139336339290,0.005366853277130,-0.011506189621700,3403.217126460000145,8647.773889329999292,504.588735641000028,12.250653689800000,59.446792125700000,0.443796507980000,-13752.267084900000555,148.598928322000006,2,5,0.684334650352000,0.320144003630000,1177.504638670000077,1.442174434660000,5,0.348987000000000,0.000000000000000,94064,5,1923.324721820049035,182296.342836162162712,5
792,27,791,792,251.781065089000009,10.846210318200001,257.899346300999980,19.416852716899999,4.301775147930000,0.678625427760000,4.076601351860000,0.324004468525000,2.166891553790000,0.414049015452000,0.050592221358300,-0.011743496329200,0.062335716240900,799.919016699000053,7205.469429329999912,429.927758121000011,11.120706452400000,20.811386019499999,0.190962561423000,-6442.109241330000259,62.821367071899999,1,2,0.729531020997000,0.305052980111000,1179.330932620000112,1.566885113720000,5,0.457824000000000,0.000000000000000,94345,4,2177.868119497714360,139532.787484799075173,4
793,6,792,793,589.403846154000007,15.503566400400000,193.280287821000002,52.000238661600001,4.038461538460000,0.518199470181000,5.848108516290000,0.577330565510000,0.139323672495000,0.579014838745000,-0.076629803175700,-0.011428077132100,-0.065201729249500,2401.055903420000050,7181.574511009999696,261.991447375000007,11.234170340600000,21.347556352600002,0.286287465634000,-279.399949734000018,-81.006455054599996,1,1,0.734669150164000,0.366226537774000,1178.177368160000015,1.540005207060000,5,0.422834000000000,0.000000000000000,94061,4,922.332219935378816,41642.407828000308655,4
794,60,793,794,200.746556473999988,12.755291258700000,217.216176327999989,18.272473951300000,4.093663911850000,0.665615138765000,4.888292389960000,-0.215918397598000,-0.058298819952400,0.414064068728000,0.007544686900900,-0.002129083018260,0.009673774406600,461.207001909999974,7634.531538360000013,229.082301163000011,11.600283614900000,21.345808718800001,0.197258885334000,4448.924426720000156,122.092547120000006,1,2,0.667789730442000,0.297776000092000,1179.461547849999988,1.565149545670000,5,0.466269000000000,0.000000000000000,94185,4,3814.048717610988660,294595.568158847047016,4
795,10,794,795,234.791666666999987,33.757155338899999,153.214584774000002,81.964241716600000,5.055555555560000,0.448738167683000,14.324345409899999,2.316441446540000,3.564978514280000,0.335824497523000,0.212927778562000,0.031294405072300,0.181633383346000,103.936840433000000,4092.296119690000069,268.066577778999999,11.350379897500000,54.870342678500002,0.567493955501000,3648.631859780000013,137.904419792999988,1,6,0.726387247647000,0.323551617257000,1180.085571289999962,1.567526817320000,3,0.463021000000000,0.000000000000000,94492,4,960.561228844576931,58633.599956177451531,4
796,6,795,796,466.599056603999998,22.096316343200002,96.889949225600006,70.018517125299994,3.707547169810000,0.544297952416000,8.696458081030000,-0.812850580147000,-2.238629238060000,0.508498985847000,-0.084879829877800,0.024785602377400,-0.109665435792000,2516.584608029999799,27664.370036299998901,438.174511549999977,12.613392561100000,73.609583783800005,0.366264550929000,-7891.632718750000095,34.724165862500001,1,2,0.747326020663000,0.349189328921000,1178.467407229999935,1.531448960300000,5,0.457532000000000,0.000000000000000,93140,4,2249.146383433769643,174398.051126131642377,4
797,17,796,797,447.619047619000014,19.095062481199999,106.247232638000000,49.002393984400001,3.860119047620000,0.497465073974000,7.392541237890000,0.345813318954000,0.553802613535000,0.482707328420000,0.021362674706000,-0.019721066008200,0.041083741800100,2777.848539810000148,12011.960540000000037,493.080421005000005,12.267376198699999,48.623690522899999,0.324530724891000,-21836.305940800000826,82.607355117799997,2,2,0.718788099613000,0.330803688694000,1178.016235349999988,1.521343827250000,5,0.362588000000000,0.000000000000000,93735,4,2699.978206384118039,276017.009399993927218,4
798,6,797,798,718.334745763000001,20.332112620899998,73.879943919400006,38.358027942100001,3.525423728810000,0.518406139845000,8.194570689890000,-0.722450649145000,-1.978203953200000,0.538100855932000,0.012299035432500,0.066173338394400,-0.053874302844900,4615.802382900000339,10153.959469600000375,425.372889810000004,12.221393344799999,54.415883353700004,0.402953998959000,5065.871815829999832,-0.189829292944000,2,2,0.772383410042000,0.384069700354000,1176.565795900000012,1.379241943360000,3,0.339972000000000,0.000000000000000,93983,4,1967.281770810345506,196509.117810984607786,4
799,21,798,799,325.665158371000018,11.210398929200000,99.741522762599999,24.292707543599999,3.348416289590000,0.663188540019000,4.243090704290000,-0.881619169499000,-3.232223855830000,0.448229538215000,-0.050848101847300,0.044488875359700,-0.095336970329600,1228.064277539999921,12858.982645000000048,453.610356957000022,12.099842834300000,29.149825561099998,0.203697610073000,79542.190297299996018,95.948491299300002,1,4,0.679173666184000,0.288974305970000,1179.566284179999911,1.572617292400000,5,0.439671000000000,0.000000000000000,93636,4,2806.841105749866529,180899.607017791713588,4
800,52,799,800,411.258928571000013,15.720499829600000,269.186013918000015,53.024534484800000,3.950746268660000,0.597632188040000,6.006464099330000,0.193985824371000,0.233760710595000,0.470937320718000,0.025650639739500,0.030335625825000,-0.004684988132100,1567.882749469999908,15017.914647899999181,743.132004415999972,12.332792991700000,45.863421574900002,0.255243356595000,-18025.581223299999692,64.496967905999995,1,2,0.714109782058000,0.284176446864000,1179.482543950000036,1.574223518370000,5,0.452090000000000,0.000000000000000,93134,3,4250.269763335486459,556906.237520190421492,3
801,12,800,801,492.807339449999972,22.500601466599999,293.673626750999972,76.576549061899996,3.605504587160000,0.452869497855000,9.064057726380000,-0.050658121875900,-0.729342911768000,0.429628528582000,-0.039780240130000,0.026874208543000,-0.066654449687600,3410.534558219999781,20961.006214900000487,880.553053829999953,12.278821553700000,89.915647454199998,0.407696533060000,9910.772635729999820,143.470680447000007,2,5,0.692553179643000,0.344854305820000,1178.003784179999911,1.478280305860000,3,0.387434000000000,0.000000000000000,93323,4,2823.061976154629065,93155.490904604375828,4
802,39,801,802,334.802168021999989,9.213515830230000,268.826916023000024,26.120747694199999,4.292682926830000,0.700264163295000,3.499294763820000,0.427085617042000,1.883345665320000,0.456732113958000,0.045427812312600,-0.005764250580140,0.051192060839800,889.989174073999948,10716.361566100000346,594.329325424999979,11.925150057800000,24.540840340799999,0.147960039194000,23115.870824199999333,56.105796090299997,1,3,0.711865233718000,0.333950755617000,1180.692749020000065,1.654333829880000,5,0.447924000000000,0.000000000000000,93380,4,3212.224419900447629,302891.697569691808894,4
803,2,802,803,740.333333333000041,23.311479113099999,301.331705582999973,220.366503225999992,4.261261261260000,0.501975154286000,9.053668037190000,0.932554159213000,1.820974310710000,0.524971924731000,-0.023300022573800,-0.011300222611500,-0.011999802210800,4088.988030510000044,8103.624632689999999,455.936495738000019,12.535302063400000,62.385439129600002,0.384438152517000,-3700.794079989999773,64.157537374399993,2,5,0.727242812785000,0.401453908194000,1177.403808589999926,1.398068547250000,3,0.480177000000000,0.000000000000000,93079,5,2054.141245344496838,92231.430774971173378,5
804,10,803,811,277.808695651999983,27.042129707299999,119.396832075999995,102.253200332000006,4.182608695650000,0.493265667946000,10.892634302599999,1.169917762020000,0.160911248989000,0.455956135273000,0.022873417304300,-0.077156556664900,0.100029969280000,169.152209615999993,7913.477182399999947,475.530103168999972,12.101278130900001,58.369452998900002,0.367280128728000,11828.410545700000512,114.955652385999997,1,6,0.762572206557000,0.345775872203000,1180.587036129999888,1.573075175290000,5,0.496859000000000,1.000000000000000,93124,3,1485.963338096743655,93234.409565285255667,3
805,21,804,854,317.398843930999988,20.204649206999999,85.026691144099999,72.399819430600004,4.169556840080000,0.404496632330000,7.824895102390000,-0.067281149385200,-0.508085365154000,0.561093101947000,0.057651715594000,0.053685412132500,0.003966302153350,2338.609695430000102,13958.359579699999813,591.848482687000001,12.501538868400001,79.156518628800001,0.381600471999000,14772.747615300000689,111.537724312999998,1,2,0.738312992580000,0.316082081653000,1179.656372070000089,1.558112025260000,5,0.438437000000000,1.000000000000000,89791,4,2985.110446485371540,429224.873978364514187,4
